Date,bitcoin,ethereum,tether,binancecoin,solana,staked-ether,ripple,usd-coin,cardano,dogecoin,avalanche-2,shiba-inu,polkadot,the-open-network,chainlink,tron,matic-network,wrapped-bitcoin,uniswap,near,bitcoin-cash,litecoin,internet-computer,aptos,leo-token,filecoin,cosmos,ethereum-classic,dai,immutable-x,render-token,injective-protocol,blockstack,hedera-hashgraph,optimism,pepe,okb,stellar,the-graph,bittensor,crypto-com-chain,vechain,kaspa,theta-token,mantle,dogwifcoin,thorchain,first-digital-usd,fetch-ai,arbitrum,lido-dao,celestia,maker,floki,monero,arweave,algorand,gala,rocket-pool-eth,fantom,flow,sei-network,bonk,mantle-staked-ether,beam-2,aave,bitcoin-cash-sv,quant-network,elrond-erd-2,sui,starknet,dydx-chain,axie-infinity,singularitynet,the-sandbox,ordinals,bittorrent,worldcoin-wld,havven,mina-protocol,wrapped-eeth,ribbon-finance,kucoin-shares,conflux-token,ether-fi-staked-eth,flare-networks,apecoin,chiliz,decentraland,tokenize-xchange,tezos,akash-network,helium,sats-ordinals,eos,true-usd,pyth-network,ronin,bitget-token,ecash
2021-03-25,52526.86659704657,1581.631055931366,0.9988596179154713,248.3507195782589,13.60393816401807,1493.2380916128059,0.48641604303514624,1.0003118251171248,1.0614525089773315,0.05179852533280884,26.053184110042988,4.592091603456117e-08,30.570941813601564,,24.764914023465142,0.05548737937749144,0.3252267123005764,52639.434960370265,27.5259305169569,4.849877941264508,475.8747306705189,176.86385095035234,,,2.0991466970754846,86.01970880657534,17.558524639256678,11.315370168335736,1.0022448302907383,,0.9069769207302989,10.556438934873109,1.2024881678362118,0.3085603803114623,,,12.857525658967237,0.36314474454168977,1.3800373771274341,,0.2182671570853585,0.08521338841563256,,11.330151514363168,,,4.634982426045326,,0.6250841643372345,,0.5649009967479055,,1818.2726413394262,,211.23014986879005,19.664831512992077,1.036475304971601,0.02269436091865945,,0.33944096392519224,25.542798767244925,,,,,308.7901563965523,192.94131652228802,39.32921860715812,121.58295942933957,,,,3.768543233503981,0.2331672155517202,0.5691376325467815,,,,16.06551146856814,,,,4.463377097615236,1.3862647231206513,,,,0.48244979024689555,0.8521002302364619,4.04137337851156,4.013219328136062,4.901597174274392,7.0013289870896,,3.6946318037540156,0.9975722941982209,,,0.014985300103782816,
2021-03-26,51416.908304980054,1587.2979641585232,0.99888229884411,234.2370384788448,12.964522758314372,1498.3688063294996,0.5114260573573015,0.9999520864225984,1.0970046944351481,0.051008121907801525,25.768828212177734,4.205811910786523e-08,29.710342331197918,,25.568201393350883,0.05536927884394128,0.3004062144390178,51549.174928035354,26.535513157787733,4.801157171474143,473.29084419148313,171.6507469257749,,,2.1096040960475686,90.42028829079466,17.09478556987532,11.059148058324638,1.000036668140071,,1.21569899199388,10.545254009530261,1.1771397326211137,0.3010270607565986,,,12.097940811290256,0.36026601527759383,1.3355923792851503,,0.2054162037351133,0.08108392548764114,,13.082680074616663,,,4.768582881657149,,0.6004103041328993,,0.5537476933254287,,1882.0721455588828,,215.00389702454592,20.29200205174153,1.0406422212112163,0.023642082262665842,,0.32364785150883024,25.335567411235832,,,,,325.4572961922337,192.45272068864358,38.94366771006578,121.46774746858249,,,,3.566623666860648,0.26699895336152574,0.5859765915193944,,,,16.07633315563768,,,,4.397923698575183,1.3527005220447816,,,,0.4836971920629918,0.8152875577965459,4.096579269920074,3.9182456459907553,4.978287204809413,7.075226791363257,,3.6730990574049427,0.9990579178986531,,,0.014985300103782816,
2021-03-27,55033.100480447036,1700.3668693581185,0.9995590204298576,254.7015843221757,14.749054072098563,1593.868325515618,0.5674371524314464,1.0030460030886108,1.2125889914628833,0.05383361221420606,28.15734922216305,4.1843503230517195e-08,33.12929964007773,,27.42222828884215,0.06497742846740698,0.33664651643617843,54920.23571764345,28.97968240145328,5.452409212424645,507.9180742290618,183.4496043791141,,,2.1353026137097046,125.38477689675958,18.979792841686855,11.7538951489833,1.0012433792103048,,1.5279123765984681,11.583567486962938,1.2268008552999163,0.34446167183436416,,,12.77878287272264,0.3863976247208011,1.556663219363838,,0.21210632796793902,0.08988851540673408,,12.469205320179116,,,5.923321582808304,,0.6998440019591642,,0.5473097627592577,,1987.297455783773,,221.73559603776735,26.235983682647245,1.1186059053994584,0.026855709071804103,,0.36949333443391313,29.806086711133243,,,,,359.21790882267095,202.7871115054966,40.80973599196157,140.84458613953373,,,,4.558751163511789,0.2854756036425685,0.6161202666440542,,,,17.558292414716835,,,,4.966013143745073,1.552177128271531,,,,0.5147518372231328,0.8935009977742953,4.319151115116675,4.200465250253238,5.161806266954074,8.283736850424571,,4.175456929593563,1.0009531421198798,,,0.014985300103782816,
2021-03-28,55832.418109618324,1713.8378756834459,1.00000476986206,269.39591320216624,16.56643725364522,1624.8156676224924,0.5478679445266175,1.000058167439249,1.177853606059956,0.05478730183777124,27.67157136533701,3.920345752982134e-08,32.623518813998444,,26.85494809249755,0.06379603980142541,0.3329334115584507,56001.441707406244,28.247568576614004,5.318327715706132,500.3693706100136,184.1248996189021,,,2.1291158999567146,132.5487198812614,18.696976640637004,11.75818568560516,1.0023854052224843,,2.490100814259012,11.17761388425712,1.2647536876044174,0.3420342072138396,,,12.626164207734721,0.38274215011110574,1.4656590741040751,,0.20417155790316174,0.0891349358565954,,11.842157452811767,,,6.236239638640945,,0.7858666190524448,,0.6620767637993931,,2152.0807430421164,,221.22341560851675,29.488949265588364,1.1604092508373263,0.028131851774091488,,0.36003255955275,27.566127599888993,,,,,350.4577723683847,199.69576028377756,39.57507038373035,146.25213688104213,,,,4.367421241592622,0.3159629311276426,0.7099049764446292,,,,17.12100946113375,,,,4.920676859983438,1.5166707824487298,,,,0.5251789888440657,0.924696885102968,4.377887800882178,4.104547964842599,5.282428455370092,10.556078376169355,,4.090459927482318,0.9984368128217205,,,0.014985300103782816,
2021-03-29,55728.10132780653,1689.0367982059097,1.0034283135919952,268.6806004111688,18.008069673329885,1601.6103450163978,0.5508514715605831,1.0013425585715812,1.1911259337144882,0.05440374211637906,28.624516804103145,6.58237320041261e-08,32.170750958622584,,26.681958911219553,0.06351460866546163,0.3442436009777769,55807.82466602295,27.844293459051542,5.590577206488248,497.18514504610357,184.17012219467884,,,2.1421938927036397,125.42929797188496,19.30710439543926,11.85485886572231,1.0025302603219066,,2.1244617293825905,12.356352385570284,1.2526637664298663,0.34319421326527955,,,13.535383876429885,0.3975388050601774,1.8079169449055792,,0.20304940139002156,0.09108152265124832,,12.810722971428946,,,6.162729378610305,,0.7838397136455783,,0.6440150535657706,,2066.9347023688715,,231.88645300568143,27.02960349192894,1.236768314454126,0.028733654723081783,,0.39712234173642497,29.712846898138537,,,,,344.02887394847727,198.6612709959902,39.67802345251385,141.0535564678366,,,,4.9027776834255485,0.31948582558134375,0.8004160247170855,,,,16.453610333283116,,,,4.931574667202448,1.3257429739196083,,,,0.538982201676582,1.1336990415973642,4.341313825136954,4.226836973474673,5.024349499026154,10.179639228337411,,4.109641459306615,1.0014061511517853,,,0.014985300103782816,
2021-03-30,57634.92869447539,1817.626388088868,0.9992236097073386,274.95685604326087,18.884890865843666,1716.8936243277683,0.5658188175083124,1.0035157886304866,1.2009593992210437,0.05489761687002298,29.600558910849777,6.508267380330248e-08,34.326400141737494,,28.032732856455954,0.06477393588405077,0.3822931806059165,57656.391818136544,29.041643422657728,5.812841055001866,518.2219063572127,193.8623951599382,,,2.11750764040299,127.36068517777713,20.205403553882803,12.600443205799275,0.9992548137931501,,1.8391049391446004,14.294969244113679,1.2443037121724858,0.37755539696910767,,,14.703295974496104,0.40624101446729405,1.770697089071797,,0.21766685116482473,0.09194574491722422,,13.12763189566447,,,6.687653385915459,,0.8230203763749133,,0.6553918618050747,,2103.2759554356244,,234.12370555515056,28.833944178507398,1.4091376098027995,0.027950723301507586,,0.4346182812363168,32.60363930399464,,,,,360.7268123919313,207.35205716311964,42.33274879164887,143.39600214541343,,,,5.641975914497307,0.30935625127659677,0.8072460888826173,,,,17.734603006893593,,,,5.112776572557037,1.3800305463210765,,,,0.5324768325429804,1.086428384256404,4.4757371165617466,4.57092411068831,5.254370107570511,10.295924179216499,,4.276830499793875,0.999820391722738,,,0.014985300103782816,
2021-03-31,58668.628336761,1840.294951985396,0.9999055053089563,309.41128497847706,19.175755751876615,1742.0162918602775,0.5665694123161319,1.00069294953662,1.2113713624549767,0.054648888880952526,29.62185815751755,5.699027981297489e-08,33.925085875005024,,27.76916825646867,0.06580062770978687,0.37007963469856736,58671.967413286155,28.54514844671771,6.340311973145245,524.4567894899143,195.7333987399266,,,2.0638983515239913,149.8513526353999,19.84757898112101,12.978399309753588,1.0003131322861334,,1.6215555463524087,13.713137444215452,1.238863243806125,0.3946263007864592,,,16.299584346384755,0.4028687167122744,1.7645227723435029,,0.22062381445204013,0.08951192315115876,,12.946820575247187,,,7.283714854148148,,0.801416505341548,,0.9617128372436597,,2089.585809751882,,243.73361980964341,28.047399441671804,1.3255238057404046,0.026284812659476048,,0.4284622558164011,32.898105636349,,,,,376.97833029770436,207.1730235163681,40.58128490476738,142.68767911782425,,,,6.241409548061469,0.30564519889582775,0.8200230966695176,,,,17.55599459001163,,,,5.197628121717377,1.273040237943309,,,,0.528574268666154,1.0814867385298008,4.479086572833156,4.557137677922938,5.085817317111569,10.04389507943314,,4.336577156973639,0.9997866040333774,,,0.014985300103782816,
2021-04-01,58817.3738884188,1915.8325358462234,1.0002878265584567,302.74519342468096,19.48663194355817,1957.0555448157377,0.5738184047382427,0.9990316334390995,1.1921924669843982,0.05438168841092798,28.649511340932087,6.065162858590778e-08,36.88846964991404,,29.189755410668372,0.09190354372614341,0.35942530576763804,58821.45238754192,28.040616383225696,5.996352794545257,540.1666358625873,196.5051441183434,,,2.029636613761564,189.57559567550769,19.0539225626015,14.053252337705684,0.9991210334910725,,1.8496708029899385,12.830632309064773,1.2159135316595264,0.3686393011829175,,,16.960067383879615,0.40719749479961126,1.717220172828534,,0.21533605206588788,0.08792823315713097,,12.22972675253324,,,7.943803272887566,,0.7257159872682637,,1.1412699008353815,,2117.2643725267208,,246.68647724255842,32.4557642370004,1.3596440287490847,0.02582156552115554,,0.42247841537801556,34.334666181193555,,,,,381.1516576311669,216.69931538128893,41.05601529263824,140.1582008753969,,,,5.694615918615775,0.32484119024113334,0.8002803451091618,,,,17.64601009255684,,,,5.256217664470516,1.1206572322550092,,,,0.5004630750208979,1.0158315070022284,4.613950943776637,4.800897614784022,5.282592494219133,10.512466717085873,,4.7949477581378535,0.9989012054581894,,,0.014985300103782816,
2021-04-02,58801.194843878126,1970.4711995232753,1.0007356616719212,335.83418525299265,19.05545051591954,1996.1222639108437,0.5706176387429038,0.9997174509434927,1.1834326364912569,0.06159286209766597,28.352805253336,5.111562291281658e-08,37.62466260171384,,30.113326204109278,0.0861440566799047,0.36412617001674663,58830.31016126481,28.709079158061698,5.987223022647115,556.50819868919,202.7400556535758,,,2.030101106963081,187.61068852425478,19.49203515505167,14.381121273938964,1.0010588984950495,,1.5647773693073104,13.999993601247375,1.2566564664738373,0.3536339021704083,,,17.085459660897445,0.43093494742403743,1.776094789306529,,0.2198846330183766,0.0887392931495455,,11.519977234997441,,,8.442806382238613,,0.7064931034151194,,1.1953605419903226,,2313.40062381368,,249.59801453082704,31.53215267165367,1.327242643392276,0.023857144878072292,,0.44388495949423334,31.081772783039963,,,,,383.01901845279855,228.80926106762405,39.94729818513268,149.5860475278876,,,,5.550468323370217,0.39467416999243377,0.7778459854619681,,,,19.11193460639087,,,,6.546465412400935,1.027069986864615,,,,0.48971088978527416,1.012906012254281,4.900925000881327,5.1010017927986535,5.249427298658258,12.800639621964862,,5.569935852144522,0.9991593653573492,,,0.014985300103782816,
2021-04-03,59060.02678333801,2134.101788297294,1.0005610520589574,336.95153098017545,19.73831924627352,2091.7340491444193,0.6044974611582614,0.9988782746327748,1.190365048482589,0.05786700851554392,28.920741371353532,5.011259840383719e-08,40.9438709604607,,32.35770222660138,0.092249320886347,0.3825109750617398,59096.259363841265,30.075659430929772,5.9825211977642105,581.7583622952332,211.86207537489673,,,2.0127770140189805,171.212119019583,20.182278547152915,15.210933724171992,1.002375166938154,,1.606513331330136,13.206181913440616,1.217743724422525,0.36481027395425875,,,17.472218808652464,0.44268499111968374,1.8844255378406152,,0.22892208101276362,0.09455200767755756,,11.65535375300046,,,8.385487951631758,,0.6925460664576207,,1.2906342983457275,,2496.9619740944863,,256.92500343257143,29.608416198738674,1.3519690863216962,0.02504013142141133,,0.42375998539221604,29.704596815823617,,,,,418.7712939915642,245.34026076761072,41.91389311385824,167.34662781546783,,,,5.666850935398332,0.37443839046658134,0.7639605569360328,,,,21.28491452813407,,,,7.206670454515135,1.1163375328797724,,,,0.5052720895616316,1.035630756211873,5.064815933914997,5.286493150363683,5.240342567535067,13.489417025820918,,6.22348218961979,1.002868395948921,,,0.014985300103782816,
2021-04-04,57060.40665471088,2016.6672472930366,1.0006372874310274,320.53878118767074,22.598963045163597,2054.6633919914807,0.577287680424983,0.9954684047379396,1.1657363156624991,0.056190733054659645,28.203242721417254,4.939367994459035e-08,41.70150320376947,,29.314506577914415,0.10164505964634299,0.3519967958488334,57056.78876124842,29.507122950273846,5.678175509840373,532.7564156291953,195.71964933352416,,,1.9956462965205846,177.30164168198164,20.129287671236835,13.558003425341395,0.9996167552466287,,1.5547953505783274,12.175268515230092,1.1159947150076852,0.31219938865859714,,,15.879695016763604,0.40949700487146656,1.6814048988573151,,0.21492102477711458,0.08889763043439602,,11.433236386238727,,,9.093441565301003,,0.6324035580053003,,1.497931155697167,,2242.88321789417,,257.05358395920706,28.112321665179856,1.2655849481352135,0.024706750651669426,,0.39110115054919503,30.20026665469891,,,,,379.44966183449856,217.49308744774865,39.62736677954155,158.87081196816985,,,,5.085393977696767,0.3470580467337123,0.6782463783788668,,,,19.311142042581956,,,,6.38729158327101,1.0324935769754813,,,,0.4545931507427013,0.9426944304492432,5.37753156240369,4.7668836101968095,5.1699102501827605,15.271199301149567,,5.40517878297081,0.9944870779158035,,,0.014985300103782816,
